id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no,inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date,inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound,price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,los,outbound_flight_duration,inbound_flight_duration,outbound_marketing_carrier_list,inbound_marketing_carrier_list,outbound_operating_carrier_list,inbound_operating_carrier_list,reference
368,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA1641,AA1215",9/8/24,13:30,9/9/24,9:00,9/10/24,23:59,9/11/24,12:01,"VNN0ADM1,VNN0ADM1","LNN0ADM1,LNN0ADM1","V,V","L,L",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
369,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA0971,AA0353",9/8/24,13:30,9/9/24,11:40,9/10/24,0:55,9/10/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
370,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1518","AA0852,AA0554",9/8/24,13:30,9/9/24,11:40,9/10/24,6:05,9/10/24,12:22,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
371,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA1540,AA0353",9/8/24,13:30,9/9/24,11:40,9/10/24,15:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
372,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA2833,AA0353",9/8/24,13:30,9/9/24,11:40,9/10/24,16:25,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
373,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1518","AA0493,AA0554",9/8/24,13:30,9/9/24,11:40,9/10/24,16:35,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
374,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA1504,AA0353",9/8/24,13:30,9/9/24,11:40,9/10/24,17:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
375,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA1669,AA0353",9/8/24,13:30,9/9/24,11:40,9/10/24,18:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
376,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1518","AA1675,AA0554",9/8/24,13:30,9/9/24,11:40,9/10/24,19:25,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
377,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA1641,AA0353",9/8/24,13:30,9/9/24,11:40,9/10/24,23:59,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
378,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1518","AA1641,AA1215",9/8/24,13:30,9/9/24,11:40,9/10/24,23:59,9/11/24,12:01,"VNN0ADM1,VNN0ADM1","LNN0ADM1,LNN0ADM1","V,V","L,L",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1390,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
379,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA0971,AA0353",9/8/24,13:30,9/9/24,15:27,9/10/24,0:55,9/10/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
380,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA0463","AA0852,AA0554",9/8/24,13:30,9/9/24,15:27,9/10/24,6:05,9/10/24,12:22,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
381,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA1540,AA0353",9/8/24,13:30,9/9/24,15:27,9/10/24,15:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
382,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA2833,AA0353",9/8/24,13:30,9/9/24,15:27,9/10/24,16:25,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
383,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA0463","AA0493,AA0554",9/8/24,13:30,9/9/24,15:27,9/10/24,16:35,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
384,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA1504,AA0353",9/8/24,13:30,9/9/24,15:27,9/10/24,17:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
385,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA1669,AA0353",9/8/24,13:30,9/9/24,15:27,9/10/24,18:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
386,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA0463","AA1675,AA0554",9/8/24,13:30,9/9/24,15:27,9/10/24,19:25,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
387,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA1641,AA0353",9/8/24,13:30,9/9/24,15:27,9/10/24,23:59,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
388,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA0463","AA1641,AA1215",9/8/24,13:30,9/9/24,15:27,9/10/24,23:59,9/11/24,12:01,"VNN0ADM1,VNN0ADM1","LNN0ADM1,LNN0ADM1","V,V","L,L",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1617,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
389,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7952,DL8162",9/8/24,15:45,9/8/24,17:54,9/10/24,7:00,9/10/24,17:13,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,3895.63,3417.37,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,553,DL,"DL,DL",DL,"AM,AM",AS_TEST
390,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7952,DL8165",9/8/24,15:45,9/8/24,17:54,9/10/24,7:00,9/10/24,19:11,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,3895.63,3417.37,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,671,DL,"DL,DL",DL,"AM,AM",AS_TEST
391,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7952,DL8166",9/8/24,15:45,9/8/24,17:54,9/10/24,7:00,9/10/24,22:22,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,862,DL,"DL,DL",DL,"AM,AM",AS_TEST
392,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL0631,DL8165",9/8/24,15:45,9/8/24,17:54,9/10/24,9:41,9/10/24,19:11,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,3895.63,3417.37,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,510,DL,"DL,DL",DL,"DL,AM",AS_TEST
393,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL0631,DL8166",9/8/24,15:45,9/8/24,17:54,9/10/24,9:41,9/10/24,22:22,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,3895.63,3417.37,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,701,DL,"DL,DL",DL,"DL,AM",AS_TEST
394,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7951,DL8166",9/8/24,15:45,9/8/24,17:54,9/10/24,11:40,9/10/24,22:22,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,3895.63,3417.37,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,582,DL,"DL,DL",DL,"AM,AM",AS_TEST
395,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7950,DL8166",9/8/24,15:45,9/8/24,17:54,9/10/24,14:30,9/10/24,22:22,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,3895.63,3417.37,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,412,DL,"DL,DL",DL,"AM,AM",AS_TEST
396,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7949,DL8163",9/8/24,15:45,9/8/24,17:54,9/10/24,18:25,9/11/24,9:32,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,847,DL,"DL,DL",DL,"AM,AM",AS_TEST
397,12/13/23,16:02,MX,PVR,LAX,0,,MEX,DL,DL1779,"DL7949,DL8164",9/8/24,15:45,9/8/24,17:54,9/10/24,18:25,9/11/24,12:35,KNNA0NMS,"KNNA1NMS,KNNA1NMS",K,"K,K",7313,9924,2611,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,0,"0,0",2,189,1030,DL,"DL,DL",DL,"AM,AM",AS_TEST
398,12/13/23,16:02,MX,PVR,LAX,0,,,B6,B62098,B62097,9/8/24,15:55,9/8/24,18:19,9/10/24,10:45,9/10/24,14:53,UI0ABEL1,UI0ABEL1,L,L,3474,5931,2457,MXN,Expedia,1737,1737,0,E,ECONOMY,ECONOMY,0,0,2,204,188,B6,B6,B6,B6,AS_TEST
399,12/13/23,16:02,MX,PVR,LAX,0,,,AS,AS1431,AS1430,9/8/24,17:00,9/8/24,19:00,9/10/24,10:40,9/10/24,14:40,SH0OASBN,OH7OAVBN,X,X,3630,6094,2464,MXN,Expedia,2414.21,1215.79,0,E,ECONOMY,ECONOMY,0,0,2,180,180,AS,AS,AS,AS,AS_TEST
400,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7952,DL8162",9/8/24,17:58,9/9/24,9:40,9/10/24,7:00,9/10/24,17:13,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,553,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
401,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7952,DL8165",9/8/24,17:58,9/9/24,9:40,9/10/24,7:00,9/10/24,19:11,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,671,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
402,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7952,DL8166",9/8/24,17:58,9/9/24,9:40,9/10/24,7:00,9/10/24,22:22,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,862,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
403,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL0631,DL8165",9/8/24,17:58,9/9/24,9:40,9/10/24,9:41,9/10/24,19:11,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,510,"DL,DL","DL,DL","AM,AM","DL,AM",AS_TEST
404,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL0631,DL8166",9/8/24,17:58,9/9/24,9:40,9/10/24,9:41,9/10/24,22:22,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,701,"DL,DL","DL,DL","AM,AM","DL,AM",AS_TEST
405,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7951,DL8166",9/8/24,17:58,9/9/24,9:40,9/10/24,11:40,9/10/24,22:22,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,582,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
406,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7950,DL8166",9/8/24,17:58,9/9/24,9:40,9/10/24,14:30,9/10/24,22:22,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,412,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
407,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7949,DL8163",9/8/24,17:58,9/9/24,9:40,9/10/24,18:25,9/11/24,9:32,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,847,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
408,12/13/23,16:02,MX,PVR,LAX,0,MEX,MEX,DL,"DL9069,DL7994","DL7949,DL8164",9/8/24,17:58,9/9/24,9:40,9/10/24,18:25,9/11/24,12:35,"QNWJ1NMS,QNWJ1NMS","KNNA1NMS,KNNA1NMS","Q,Q","K,K",7851,10483,2632,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1002,1030,"DL,DL","DL,DL","AM,AM","AM,AM",AS_TEST
409,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS2185,6/10/24,6:00,6/10/24,7:07,6/12/24,9:30,6/12/24,10:30,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
410,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS0925,6/10/24,6:00,6/10/24,7:07,6/12/24,12:05,6/12/24,13:06,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,67,61,AS,AS,AS,AS,AS_TEST
411,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS3319,6/10/24,6:00,6/10/24,7:07,6/12/24,16:00,6/12/24,17:00,OH2OAVBN,SH2OASBN,X,X,288.99,437.62,148.63,CAD,Expedia,115,174,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
412,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS2075,6/10/24,6:00,6/10/24,7:07,6/12/24,19:55,6/12/24,20:55,OH2OAVBN,VH2OASBN,X,X,340.98,492.21,151.23,CAD,Expedia,115,226,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
413,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS3341,6/10/24,6:00,6/10/24,7:07,6/12/24,21:00,6/12/24,22:00,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
414,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS2034,6/10/24,6:00,6/10/24,7:07,6/12/24,22:57,6/12/24,23:59,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,67,62,AS,AS,AS,AS,AS_TEST
415,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL4154,6/10/24,6:45,6/10/24,8:01,6/12/24,7:25,6/12/24,8:35,MA7OA0MQ,UAVOA0MQ,M,U,537.98,699.06,161.08,CAD,Expedia,394,144,0,E,ECONOMY,ECONOMY,0,0,2,76,70,DL,DL,DL,DL,AS_TEST
416,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3753,6/10/24,6:45,6/10/24,8:01,6/12/24,9:45,6/12/24,10:59,MA7OA0MQ,KAUOA0MQ,M,K,647.99,814.57,166.58,CAD,Expedia,394,254,0,E,ECONOMY,ECONOMY,0,0,2,76,74,DL,DL,DL,DL,AS_TEST
417,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3742,6/10/24,6:45,6/10/24,8:01,6/12/24,11:31,6/12/24,12:51,MA7OA0MQ,QAVOA0MQ,M,Q,687.98,856.56,168.58,CAD,Expedia,394,294,0,E,ECONOMY,ECONOMY,0,0,2,76,80,DL,DL,DL,DL,AS_TEST
418,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3748,6/10/24,6:45,6/10/24,8:01,6/12/24,13:33,6/12/24,14:42,MA7OA0MQ,LAVQA0MQ,M,L,584.99,748.42,163.43,CAD,Expedia,394,191,0,E,ECONOMY,ECONOMY,0,0,2,76,69,DL,DL,DL,DL,AS_TEST
419,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3733,6/10/24,6:45,6/10/24,8:01,6/12/24,15:15,6/12/24,16:27,MA7OA0MQ,QAVOA0MQ,M,Q,687.98,856.56,168.58,CAD,Expedia,394,294,0,E,ECONOMY,ECONOMY,0,0,2,76,72,DL,DL,DL,DL,AS_TEST
420,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3698,6/10/24,6:45,6/10/24,8:01,6/12/24,17:45,6/12/24,18:54,MA7OA0MQ,UAVOA0MQ,M,U,537.98,699.06,161.08,CAD,Expedia,394,144,0,E,ECONOMY,ECONOMY,0,0,2,76,69,DL,DL,DL,DL,AS_TEST
421,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3959,6/10/24,6:45,6/10/24,8:01,6/12/24,21:59,6/12/24,23:06,MA7OA0MQ,MA7OA0MQ,M,M,787.98,961.56,173.58,CAD,Expedia,394,394,0,E,ECONOMY,ECONOMY,0,0,2,76,67,DL,DL,DL,DL,AS_TEST
422,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS2185,6/10/24,7:00,6/10/24,8:07,6/12/24,9:30,6/12/24,10:30,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
423,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS0925,6/10/24,7:00,6/10/24,8:07,6/12/24,12:05,6/12/24,13:06,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,67,61,AS,AS,AS,AS,AS_TEST
424,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS3319,6/10/24,7:00,6/10/24,8:07,6/12/24,16:00,6/12/24,17:00,OH2OAVBN,SH2OASBN,X,X,288.99,437.62,148.63,CAD,Expedia,115,174,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
425,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS2075,6/10/24,7:00,6/10/24,8:07,6/12/24,19:55,6/12/24,20:55,OH2OAVBN,VH2OASBN,X,X,340.98,492.21,151.23,CAD,Expedia,115,226,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
426,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS3341,6/10/24,7:00,6/10/24,8:07,6/12/24,21:00,6/12/24,22:00,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
427,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS2034,6/10/24,7:00,6/10/24,8:07,6/12/24,22:57,6/12/24,23:59,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,67,62,AS,AS,AS,AS,AS_TEST
428,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8801,6/10/24,8:10,6/10/24,9:14,6/12/24,6:00,6/12/24,7:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
429,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8803,6/10/24,8:10,6/10/24,9:14,6/12/24,9:50,6/12/24,10:55,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
430,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8805,6/10/24,8:10,6/10/24,9:14,6/12/24,13:15,6/12/24,14:20,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
431,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8807,6/10/24,8:10,6/10/24,9:14,6/12/24,15:00,6/12/24,16:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
432,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8809,6/10/24,8:10,6/10/24,9:14,6/12/24,18:25,6/12/24,19:30,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
433,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL4154,6/10/24,9:20,6/10/24,10:53,6/12/24,7:25,6/12/24,8:35,BA7OA0MQ,UAVOA0MQ,B,U,627.99,793.57,165.58,CAD,Expedia,484,144,0,E,ECONOMY,ECONOMY,0,0,2,93,70,DL,DL,DL,DL,AS_TEST
434,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3753,6/10/24,9:20,6/10/24,10:53,6/12/24,9:45,6/12/24,10:59,BA7OA0MQ,KAUOA0MQ,B,K,738,909.08,171.08,CAD,Expedia,484,254,0,E,ECONOMY,ECONOMY,0,0,2,93,74,DL,DL,DL,DL,AS_TEST
